Date,Store ID,Units Sold,Inventory Level,Units Ordered,Price,Discount,Competitor Pricing,Region,Weather Condition,Seasonality
2022-12-18,S003,2127,4578,2145,62.16,20,61.24,South,Rainy,Autumn
2022-12-19,S003,2804,6222,1879,55.31,20,56.29,South,Cloudy,Autumn
2022-12-20,S003,2472,5596,2207,54.98,20,54.48,South,Snowy,Autumn
2022-12-21,S003,3165,4992,2376,53.3,20,52.99,South,Cloudy,Winter
2022-12-22,S003,2129,5379,2122,63.27,20,62.81,South,Sunny,Winter
2022-12-23,S003,2495,4090,2266,54.09,20,54.11,South,Rainy,Winter
2022-12-24,S003,2167,6054,2137,49.5,20,49.05,South,Sunny,Winter
2022-12-25,S003,1914,5569,2395,61.32,20,61.17,South,Rainy,Winter
2022-12-26,S003,2647,5371,2001,56.98,20,57.17,South,Snowy,Winter
2022-12-27,S003,2365,5164,2382,57.69,20,56.7,South,Snowy,Winter
2022-12-28,S003,2400,5633,2107,61.31,20,60.21,South,Cloudy,Winter
2022-12-29,S003,2466,5315,2283,56.0,20,56.57,South,Cloudy,Winter
2022-12-30,S003,3068,5227,2392,53.36,20,53.33,South,Rainy,Winter
2022-12-31,S003,2279,4978,2023,54.77,20,53.88,South,Rainy,Winter
2023-01-01,S003,3173,5050,2175,48.8,20,48.89,South,Snowy,Winter
2023-01-02,S003,2995,5769,2364,53.8,20,54.69,South,Rainy,Winter
2023-01-03,S003,2831,5523,2331,69.76,20,70.1,South,Cloudy,Winter
2023-01-04,S003,2022,4945,2242,61.85,20,61.85,South,Rainy,Winter
2023-01-05,S003,3233,6206,1945,54.72,20,55.56,South,Sunny,Winter
2023-01-06,S003,2553,5686,2049,52.05,20,51.16,South,Snowy,Winter
2023-01-07,S003,3307,5538,2325,53.39,20,53.45,South,Sunny,Winter
2023-01-08,S003,2835,5146,2410,57.79,20,57.6,South,Rainy,Winter
2023-01-09,S003,3120,5298,2454,64.3,20,63.61,South,Snowy,Winter
2023-01-10,S003,2124,4418,2293,59.24,20,59.05,South,Cloudy,Winter
2023-01-11,S003,2398,5482,1934,56.57,20,55.73,South,Sunny,Winter
2023-01-12,S003,2818,6605,2452,51.84,20,51.68,South,Cloudy,Winter
2023-01-13,S003,3203,6182,2011,58.51,20,59.0,South,Snowy,Winter
2023-01-14,S003,3605,5443,2341,49.42,20,48.41,South,Sunny,Winter
2023-01-15,S003,2987,5729,2711,51.8,20,51.39,South,Snowy,Winter
2023-01-16,S003,3105,5061,2433,67.37,20,67.95,South,Snowy,Winter
2023-01-17,S003,3196,6152,2329,55.44,20,55.58,South,Cloudy,Winter
2023-01-18,S003,2521,5349,2569,56.92,20,57.48,South,Snowy,Winter
2023-01-19,S003,2650,5347,1898,53.64,20,53.35,South,Cloudy,Winter
2023-01-20,S003,2164,4840,2012,43.96,20,43.65,South,Snowy,Winter
2023-01-21,S003,3444,6285,2020,59.72,20,59.07,South,Sunny,Winter
2023-01-22,S003,3372,5892,2303,46.32,20,46.65,South,Snowy,Winter
2023-01-23,S003,2782,5643,2303,52.7,20,52.89,South,Cloudy,Winter
2023-01-24,S003,1929,5135,1870,61.45,20,61.0,South,Sunny,Winter
2023-01-25,S003,3160,5742,2554,49.93,20,50.05,South,Cloudy,Winter
2023-01-26,S003,2146,4976,2261,40.86,20,39.88,South,Snowy,Winter
2023-01-27,S003,2811,5182,1946,57.57,20,57.18,South,Sunny,Winter
2023-01-28,S003,3147,5801,2381,54.29,20,55.25,South,Snowy,Winter
2023-01-29,S003,1904,5338,2454,61.62,20,61.96,South,Sunny,Winter
2023-01-30,S003,2529,5229,1888,46.49,20,47.39,South,Rainy,Winter
2023-01-31,S003,2765,5142,2107,59.89,20,59.95,South,Cloudy,Winter
2023-02-01,S003,2798,4691,2619,66.08,20,65.79,South,Rainy,Winter
2023-02-02,S003,3508,6891,2239,44.46,20,44.76,South,Rainy,Winter
2023-02-03,S003,3103,5839,2096,58.11,20,57.16,South,Sunny,Winter
2023-02-04,S003,2860,5794,1845,63.61,20,63.19,South,Rainy,Winter
2023-02-05,S003,2593,5331,2461,60.03,20,61.99,South,Snowy,Winter
2023-02-06,S003,3243,6410,2270,59.04,20,58.94,South,Rainy,Winter
2023-02-07,S003,2890,5339,2233,60.27,20,59.53,South,Sunny,Winter
2023-02-08,S003,3074,5288,2303,58.88,20,58.61,South,Cloudy,Winter
2023-02-09,S003,3198,5651,1929,45.71,20,44.77,South,Rainy,Winter
2023-02-10,S003,2966,6211,2507,56.23,20,56.93,South,Rainy,Winter
2023-02-11,S003,2491,5085,2250,48.19,20,47.73,South,Snowy,Winter
2023-02-12,S003,2461,4627,2241,54.18,20,54.09,South,Rainy,Winter
2023-02-13,S003,3108,5866,1894,62.02,20,61.88,South,Cloudy,Winter
2023-02-14,S003,2534,5521,1970,56.52,20,56.64,South,Sunny,Winter
2023-02-15,S003,2841,5758,2137,57.18,20,57.73,South,Sunny,Winter
2023-02-16,S003,3002,5555,2153,49.42,20,49.11,South,Snowy,Winter
2023-02-17,S003,2214,5372,2248,69.0,20,68.61,South,Rainy,Winter
2023-02-18,S003,2474,4931,1922,47.28,20,47.6,South,Rainy,Winter
2023-02-19,S003,2830,6316,2476,57.31,20,56.12,South,Rainy,Winter
2023-02-20,S003,2416,5303,2579,62.19,20,61.11,South,Sunny,Winter
2023-02-21,S003,3027,6674,2382,56.82,20,56.59,South,Snowy,Winter
2023-02-22,S003,2506,4914,2298,53.02,20,52.49,South,Cloudy,Winter
2023-02-23,S003,2371,5522,2360,67.37,20,66.27,South,Snowy,Winter
2023-02-24,S003,2911,5347,2486,57.48,20,57.95,South,Rainy,Winter
2023-02-25,S003,2975,5515,2358,52.94,20,53.37,South,Cloudy,Winter
2023-02-26,S003,3387,5793,2271,52.63,20,51.86,South,Snowy,Winter
2023-02-27,S003,2821,5596,2526,42.16,20,41.62,South,Rainy,Winter
2023-02-28,S003,2108,4950,2221,54.41,20,56.07,South,Sunny,Winter
2023-03-01,S003,2691,6862,2013,52.13,20,51.24,South,Sunny,Winter
2023-03-02,S003,2836,5906,2494,55.94,20,55.15,South,Sunny,Winter
2023-03-03,S003,2988,5633,2041,35.81,20,35.03,South,Cloudy,Winter
2023-03-04,S003,3153,5812,2480,57.04,20,55.65,South,Cloudy,Winter
2023-03-05,S003,2196,5145,2474,59.06,20,59.57,South,Rainy,Winter
2023-03-06,S003,2745,5838,2275,41.86,20,41.95,South,Cloudy,Winter
2023-03-07,S003,2431,4960,1972,57.59,20,57.03,South,Sunny,Winter
2023-03-08,S003,2159,4479,2614,50.03,20,50.87,South,Rainy,Winter
2023-03-09,S003,2385,5793,2290,57.24,20,57.22,South,Rainy,Winter
2023-03-10,S003,2433,4946,1901,55.73,20,55.42,South,Snowy,Winter
2023-03-11,S003,2941,5860,2469,47.84,20,47.45,South,Cloudy,Winter
2023-03-12,S003,2743,5452,2260,57.37,20,57.02,South,Cloudy,Winter
2023-03-13,S003,2956,5846,2390,57.64,20,56.3,South,Snowy,Winter
2023-03-14,S003,3167,5798,2114,52.77,20,51.99,South,Snowy,Winter
2023-03-15,S003,2250,5070,2176,58.37,20,57.8,South,Sunny,Winter
2023-03-16,S003,3058,6284,2001,50.98,20,50.34,South,Cloudy,Winter
2023-03-17,S003,2350,6235,2180,55.2,20,54.87,South,Snowy,Winter
2023-03-18,S003,2189,4633,2136,51.18,20,52.18,South,Rainy,Winter
2023-03-19,S003,3018,5530,2035,58.39,20,57.42,South,Snowy,Winter
2023-03-20,S003,2492,4623,2305,52.36,20,52.93,South,Cloudy,Winter
2023-03-21,S003,3574,6452,2225,54.68,20,54.59,South,Rainy,Spring
2023-03-22,S003,2365,4882,2110,60.44,20,59.56,South,Sunny,Spring
2023-03-23,S003,2862,6095,2583,55.73,15,56.36,South,Sunny,Spring
2023-03-24,S003,2002,5417,2419,50.44,20,50.18,South,Sunny,Spring
2023-03-25,S003,3273,5604,2113,64.64,20,64.14,South,Snowy,Spring
2023-03-26,S003,2852,4604,2149,63.92,20,64.46,South,Rainy,Spring
2023-03-27,S003,2906,6110,2294,58.98,20,58.39,South,Cloudy,Spring
2023-03-28,S003,3593,6447,1732,56.87,20,57.82,South,Sunny,Spring
2023-03-29,S003,3845,5573,2696,57.8,20,56.82,South,Cloudy,Spring
2023-03-30,S003,3357,5475,2320,61.76,20,62.28,South,Sunny,Spring
2023-03-31,S003,2576,4970,2099,55.61,20,55.0,South,Cloudy,Spring
2023-04-01,S003,1985,4998,1830,64.14,20,64.13,South,Rainy,Spring
2023-04-02,S003,3147,6315,2460,64.4,20,64.52,South,Rainy,Spring
2023-04-03,S003,3167,5800,2129,43.51,20,43.86,South,Rainy,Spring
2023-04-04,S003,2555,6211,2390,45.76,20,46.33,South,Cloudy,Spring
2023-04-05,S003,3368,6015,2248,61.39,20,60.81,South,Rainy,Spring
2023-04-06,S003,1767,4531,1906,65.74,20,66.07,South,Sunny,Spring
2023-04-07,S003,2336,4408,1935,47.61,20,49.06,South,Sunny,Spring
2023-04-08,S003,2738,5456,2459,57.65,20,57.88,South,Sunny,Spring
2023-04-09,S003,3752,6680,2001,56.01,20,56.08,South,Cloudy,Spring
2023-04-10,S003,2489,5245,2626,60.79,20,61.05,South,Rainy,Spring
2023-04-11,S003,2989,6153,2329,48.77,20,48.42,South,Rainy,Spring
2023-04-12,S003,2826,5308,2357,53.19,20,52.56,South,Rainy,Spring
2023-04-13,S003,2661,5164,2529,55.14,20,55.99,South,Cloudy,Spring
2023-04-14,S003,3143,6749,2281,55.12,20,54.97,South,Rainy,Spring
2023-04-15,S003,2955,5390,2339,46.14,20,45.5,South,Sunny,Spring
2023-04-16,S003,2540,5356,2255,56.4,20,56.88,South,Rainy,Spring
2023-04-17,S003,2240,4652,1958,44.52,20,46.11,South,Snowy,Spring
2023-04-18,S003,2767,5904,1790,59.52,20,59.14,South,Cloudy,Spring
2023-04-19,S003,2457,5285,2076,43.15,20,42.35,South,Cloudy,Spring
2023-04-20,S003,2396,5235,2231,63.61,20,63.82,South,Cloudy,Spring
2023-04-21,S003,2904,5115,1977,51.26,20,51.08,South,Rainy,Spring
2023-04-22,S003,2591,5085,2029,57.22,20,57.06,South,Snowy,Spring
2023-04-23,S003,1899,4628,2234,61.31,20,61.37,South,Cloudy,Spring
2023-04-24,S003,2357,6122,1811,45.38,20,44.61,South,Snowy,Spring
2023-04-25,S003,2304,5078,2039,56.81,20,56.55,South,Rainy,Spring
2023-04-26,S003,2638,5563,2438,53.84,20,54.8,South,Sunny,Spring
2023-04-27,S003,1700,5128,1964,50.92,20,49.9,South,Snowy,Spring
2023-04-28,S003,3202,5489,2571,51.49,20,50.54,South,Snowy,Spring
2023-04-29,S003,2818,5097,2292,47.27,20,46.98,South,Rainy,Spring
2023-04-30,S003,3286,6651,2066,67.16,20,67.5,South,Rainy,Spring
2023-05-01,S003,3605,6045,2276,65.74,20,65.74,South,Cloudy,Spring
2023-05-02,S003,2002,4741,2010,42.87,20,42.82,South,Cloudy,Spring
2023-05-03,S003,2554,5550,2300,49.97,20,49.47,South,Snowy,Spring
2023-05-04,S003,2898,5986,2493,57.78,20,57.67,South,Rainy,Spring
2023-05-05,S003,2589,5166,2023,41.19,20,40.48,South,Rainy,Spring
2023-05-06,S003,2984,5315,2707,64.76,20,64.48,South,Rainy,Spring
2023-05-07,S003,4024,6607,2307,54.47,20,54.15,South,Rainy,Spring
2023-05-08,S003,2720,5232,2082,50.2,20,50.83,South,Rainy,Spring
2023-05-09,S003,3838,6588,2010,53.41,20,53.54,South,Sunny,Spring
2023-05-10,S003,2871,5502,2080,52.88,20,52.74,South,Sunny,Spring
2023-05-11,S003,3713,5869,2114,54.61,20,55.5,South,Snowy,Spring
2023-05-12,S003,2273,4846,2304,50.67,20,50.99,South,Snowy,Spring
2023-05-13,S003,2072,4195,2251,57.67,20,59.34,South,Cloudy,Spring
2023-05-14,S003,2990,5396,1898,55.31,20,55.44,South,Snowy,Spring
2023-05-15,S003,1827,5059,2576,60.86,20,59.29,South,Snowy,Spring
2023-05-16,S003,2339,5135,2288,50.31,20,50.37,South,Sunny,Spring
2023-05-17,S003,2691,5996,1965,60.93,20,61.57,South,Rainy,Spring
2023-05-18,S003,1996,4800,2080,45.47,20,45.43,South,Sunny,Spring
2023-05-19,S003,2580,5318,2225,59.21,20,60.39,South,Snowy,Spring
2023-05-20,S003,3940,5724,1877,50.84,20,50.24,South,Rainy,Spring
2023-05-21,S003,1943,3647,1996,52.96,20,52.01,South,Snowy,Spring
2023-05-22,S003,2752,5476,2214,45.65,20,46.21,South,Snowy,Spring
2023-05-23,S003,2872,6215,2445,45.81,20,46.77,South,Rainy,Spring
2023-05-24,S003,2752,5903,2293,53.02,20,53.23,South,Cloudy,Spring
2023-05-25,S003,2805,5280,2707,63.72,20,63.43,South,Snowy,Spring
2023-05-26,S003,2843,5338,1856,54.3,20,54.11,South,Snowy,Spring
2022-01-01,S004,2505,6271,2059,53.99,20,55.97,West,Cloudy,Winter
2022-01-02,S004,2239,5284,2066,67.89,20,66.72,West,Sunny,Winter
2022-01-03,S004,2488,5509,1874,51.68,20,52.18,West,Cloudy,Winter
2022-01-04,S004,3118,5699,2264,55.09,20,54.72,West,Sunny,Winter
2022-01-05,S004,3351,6777,2048,57.14,20,57.21,West,Sunny,Winter
2022-01-06,S004,2525,5709,2527,58.67,20,58.94,West,Cloudy,Winter
2022-01-07,S004,2134,4261,2471,71.33,20,71.46,West,Cloudy,Winter
2022-01-08,S004,2860,4702,2149,46.95,20,47.98,West,Cloudy,Winter
2022-01-09,S004,2918,5955,2503,64.42,20,64.28,West,Rainy,Winter
2022-01-10,S004,2821,4942,2051,63.29,20,63.09,West,Snowy,Winter
2022-01-11,S004,2859,5212,2308,57.83,20,57.45,West,Rainy,Winter
2022-01-12,S004,2751,6042,2140,53.45,20,52.78,West,Cloudy,Winter
2022-01-13,S004,2295,5072,2211,55.86,20,55.64,West,Sunny,Winter
2022-01-14,S004,3337,5685,2356,53.77,20,53.87,West,Cloudy,Winter
2022-01-15,S004,2486,5909,2274,50.03,20,50.41,West,Snowy,Winter
2022-01-16,S004,3191,5531,2005,60.9,20,60.81,West,Snowy,Winter
2022-01-17,S004,2705,5420,2517,47.7,20,48.58,West,Snowy,Winter
2022-01-18,S004,2324,4379,1998,51.25,20,51.55,West,Rainy,Winter
2022-01-19,S004,1901,5445,2463,50.51,20,50.73,West,Sunny,Winter
2022-01-20,S004,2707,6295,2675,47.36,20,49.04,West,Rainy,Winter
2022-01-21,S004,2910,5455,2177,68.08,20,67.6,West,Cloudy,Winter
2022-01-22,S004,2704,5089,1879,53.21,20,53.78,West,Cloudy,Winter
2022-01-23,S004,2682,5238,2334,49.13,20,50.32,West,Cloudy,Winter
2022-01-24,S004,2939,5360,2166,66.8,20,67.52,West,Cloudy,Winter
2022-01-25,S004,3277,5640,2456,50.95,20,50.4,West,Rainy,Winter
2022-01-26,S004,2276,4688,2582,56.46,20,57.51,West,Rainy,Winter
2022-01-27,S004,3681,5539,1771,54.72,20,55.6,West,Cloudy,Winter
2022-01-28,S004,2389,5689,2702,47.34,20,47.15,West,Rainy,Winter
2022-01-29,S004,2577,5525,2093,49.47,20,49.32,West,Snowy,Winter
2022-01-30,S004,2976,5446,2229,58.12,20,58.99,West,Cloudy,Winter
2022-01-31,S004,1998,3506,2084,55.43,20,55.9,West,Sunny,Winter
2022-02-01,S004,2764,4934,2032,49.1,20,49.39,West,Rainy,Winter
2022-02-02,S004,3088,5316,2647,47.78,20,48.24,West,Cloudy,Winter
2022-02-03,S004,2686,4766,2697,57.34,20,56.31,West,Cloudy,Winter
2022-02-04,S004,2581,5627,2142,61.51,20,62.24,West,Snowy,Winter
2022-02-05,S004,2498,5022,2399,47.67,20,48.93,West,Rainy,Winter
2022-02-06,S004,2347,4974,2473,55.28,20,55.49,West,Snowy,Winter
2022-02-07,S004,2669,5197,2145,50.61,20,50.29,West,Rainy,Winter
2022-02-08,S004,2951,4984,2171,46.8,20,46.53,West,Cloudy,Winter
2022-02-09,S004,3605,6570,2188,57.86,20,58.28,West,Cloudy,Winter
2022-02-10,S004,2611,5470,2434,49.54,20,49.41,West,Sunny,Winter
2022-02-11,S004,2684,5899,2413,48.46,20,48.46,West,Sunny,Winter
2022-02-12,S004,3264,5534,2447,65.4,20,66.11,West,Rainy,Winter
2022-02-13,S004,1534,3856,2137,51.17,20,49.73,West,Cloudy,Winter
2022-02-14,S004,2953,5696,2459,55.15,20,55.8,West,Rainy,Winter
2022-02-15,S004,2976,6175,2359,59.89,20,59.45,West,Sunny,Winter
2022-02-16,S004,2726,5080,1732,62.06,20,62.34,West,Rainy,Winter
2022-02-17,S004,3800,5941,2362,54.51,20,54.36,West,Snowy,Winter
2022-02-18,S004,2900,5328,2025,43.47,20,43.44,West,Cloudy,Winter
2022-02-19,S004,3056,5238,2179,57.86,20,57.31,West,Rainy,Winter
2022-02-20,S004,2730,4884,1964,58.92,20,58.75,West,Cloudy,Winter
2022-02-21,S004,2430,4942,1893,61.99,20,61.66,West,Cloudy,Winter
2022-02-22,S004,2527,5642,2328,60.73,20,60.59,West,Cloudy,Winter
2022-02-23,S004,2730,5874,2359,40.2,20,39.51,West,Rainy,Winter
2022-02-24,S004,2579,5771,2330,47.96,20,47.51,West,Rainy,Winter
2022-02-25,S004,1969,5215,2004,50.32,20,51.11,West,Snowy,Winter
2022-02-26,S004,4064,6607,1856,55.05,20,55.22,West,Cloudy,Winter
2022-02-27,S004,3297,5517,2050,61.21,20,61.37,West,Cloudy,Winter
2022-02-28,S004,3030,5467,2119,57.87,20,57.06,West,Snowy,Winter
2022-03-01,S004,2830,5447,2494,61.92,20,61.73,West,Sunny,Winter
2022-03-02,S004,3142,6049,2038,51.35,20,51.19,West,Rainy,Winter
2022-03-03,S004,2379,4937,2079,65.69,20,66.08,West,Sunny,Winter
2022-03-04,S004,3057,6244,2129,64.01,20,64.39,West,Sunny,Winter
2022-03-05,S004,2360,4945,2329,45.32,20,45.66,West,Sunny,Winter
2022-03-06,S004,2299,5318,1591,59.73,20,60.11,West,Snowy,Winter
2022-03-07,S004,2922,5596,2327,62.24,20,61.83,West,Rainy,Winter
2022-03-08,S004,3116,5630,1957,54.64,20,54.38,West,Snowy,Winter
2022-03-09,S004,3314,6730,2169,59.44,20,60.05,West,Rainy,Winter
2022-03-10,S004,2179,5326,2418,55.18,20,55.56,West,Cloudy,Winter
2022-03-11,S004,2324,5193,2203,58.19,20,59.15,West,Rainy,Winter
2022-03-12,S004,3474,5590,2052,54.68,20,54.64,West,Sunny,Winter
2022-03-13,S004,2435,5831,1953,50.02,20,50.7,West,Sunny,Winter
2022-03-14,S004,3095,6176,2477,58.48,20,57.73,West,Snowy,Winter
2022-03-15,S004,1790,4756,1958,48.63,20,48.41,West,Sunny,Winter
2022-03-16,S004,2842,5564,2341,54.58,20,53.85,West,Cloudy,Winter
2022-03-17,S004,2776,5578,2362,54.0,20,54.6,West,Snowy,Winter
2022-03-18,S004,3401,5609,2417,47.42,20,46.27,West,Cloudy,Winter
2022-03-19,S004,2932,5444,2576,53.07,20,53.17,West,Snowy,Winter
2022-03-20,S004,2474,5691,1973,63.9,20,63.91,West,Rainy,Winter
2022-03-21,S004,2473,5317,2315,50.16,20,50.63,West,Cloudy,Spring
2022-03-22,S004,3190,6356,2551,52.91,15,52.74,West,Rainy,Spring
2022-03-23,S004,2960,5038,1930,65.66,20,66.79,West,Cloudy,Spring
2022-03-24,S004,2696,5367,1775,64.5,20,63.32,West,Sunny,Spring
2022-03-25,S004,2589,6166,2171,65.92,20,65.93,West,Snowy,Spring
2022-03-26,S004,2763,4352,2238,59.13,20,57.57,West,Rainy,Spring
2022-03-27,S004,2721,5648,2439,57.03,20,56.93,West,Cloudy,Spring
2022-03-28,S004,2095,4935,2522,56.45,20,55.57,West,Cloudy,Spring
2022-03-29,S004,3009,5741,2439,49.59,20,50.52,West,Cloudy,Spring
2022-03-30,S004,2920,5914,2211,48.2,20,48.23,West,Snowy,Spring
2022-03-31,S004,2936,5488,2140,69.89,20,69.42,West,Snowy,Spring
2022-04-01,S004,2792,5337,2359,45.11,20,45.13,West,Rainy,Spring
2022-04-02,S004,2002,6001,1906,63.5,20,62.82,West,Sunny,Spring
2022-04-03,S004,2666,5938,2231,45.86,20,46.03,West,Cloudy,Spring
2022-04-04,S004,2976,5736,2346,57.89,20,57.7,West,Snowy,Spring
2022-04-05,S004,2768,5161,2233,56.35,20,55.99,West,Cloudy,Spring
2022-04-06,S004,2803,5638,2643,53.96,20,53.27,West,Sunny,Spring
2022-04-07,S004,3255,6501,2491,51.86,20,51.87,West,Cloudy,Spring
2022-04-08,S004,1994,5586,2110,63.5,20,62.76,West,Rainy,Spring
2022-04-09,S004,2999,5950,2172,58.5,20,58.45,West,Sunny,Spring
2022-04-10,S004,2956,5742,2355,51.03,20,52.65,West,Rainy,Spring
2022-04-11,S004,3553,6082,2826,57.59,20,58.54,West,Cloudy,Spring
2022-04-12,S004,2430,4284,2360,52.73,20,52.3,West,Rainy,Spring
2022-04-13,S004,1994,3697,1900,58.42,20,58.04,West,Cloudy,Spring
2022-04-14,S004,2666,5651,1996,59.39,20,59.43,West,Rainy,Spring
2022-04-15,S004,2944,5377,2357,47.2,20,45.59,West,Rainy,Spring
2022-04-16,S004,2499,5076,2010,58.32,20,58.38,West,Sunny,Spring
2022-04-17,S004,3954,6031,2002,53.83,20,54.22,West,Cloudy,Spring
2022-04-18,S004,3468,6280,1969,58.23,20,57.31,West,Sunny,Spring
2022-04-19,S004,2946,5330,2377,54.74,20,54.57,West,Cloudy,Spring
2022-04-20,S004,2637,5118,1837,58.32,20,57.9,West,Cloudy,Spring
2022-04-21,S004,2580,5078,2043,53.78,20,53.25,West,Snowy,Spring
2022-04-22,S004,2294,5264,2589,49.42,20,48.6,West,Snowy,Spring
2022-04-23,S004,2684,5064,1748,54.73,20,54.91,West,Cloudy,Spring
2022-04-24,S004,2529,4945,2412,57.34,20,57.02,West,Snowy,Spring
2022-04-25,S004,2156,3955,1630,67.97,20,68.6,West,Rainy,Spring
2022-04-26,S004,2712,5714,2289,49.5,20,50.23,West,Rainy,Spring
2022-04-27,S004,2552,5567,2265,45.2,20,45.3,West,Cloudy,Spring
2022-04-28,S004,3154,5571,2389,64.0,20,63.58,West,Sunny,Spring
2022-04-29,S004,2769,5849,2541,49.2,20,48.32,West,Cloudy,Spring
2022-04-30,S004,2969,5499,2015,54.87,20,54.62,West,Cloudy,Spring
2022-05-01,S004,2429,4512,2136,50.66,20,51.03,West,Cloudy,Spring
2022-05-02,S004,2243,4974,2287,56.94,20,57.21,West,Cloudy,Spring
2022-05-03,S004,3503,5988,2434,42.16,20,41.84,West,Snowy,Spring
2022-05-04,S004,2696,5044,2329,59.39,20,58.9,West,Sunny,Spring
2022-05-05,S004,2779,4812,1916,54.95,20,56.37,West,Cloudy,Spring
2022-05-06,S004,2092,5125,2319,51.37,20,52.79,West,Rainy,Spring
2022-05-07,S004,1806,5128,2391,59.26,20,60.54,West,Snowy,Spring
2022-05-08,S004,3551,6540,2064,63.49,20,63.26,West,Rainy,Spring
2022-05-09,S004,2922,6468,2115,52.74,20,52.67,West,Cloudy,Spring
2022-05-10,S004,2855,5212,2356,68.93,20,69.11,West,Snowy,Spring
2022-05-11,S004,2861,5101,2101,68.39,20,68.5,West,Snowy,Spring
2022-05-12,S004,3370,5602,2080,48.36,20,48.14,West,Rainy,Spring
2022-05-13,S004,3478,5759,2345,45.48,20,46.65,West,Rainy,Spring
2022-05-14,S004,2096,4705,2665,53.64,20,53.98,West,Rainy,Spring
2022-05-15,S004,2341,5188,2237,61.96,20,62.97,West,Snowy,Spring
2022-05-16,S004,2854,4985,2394,52.41,20,52.84,West,Rainy,Spring
2022-05-17,S004,2758,5124,2144,60.44,20,60.51,West,Rainy,Spring
2022-05-18,S004,2333,4685,1912,53.61,20,53.97,West,Rainy,Spring
2022-05-19,S004,2662,5310,2033,57.07,20,57.89,West,Rainy,Spring
2022-05-20,S004,2346,5583,2346,41.54,20,41.78,West,Cloudy,Spring
2022-05-21,S004,2688,4942,1727,49.56,20,50.52,West,Snowy,Spring
2022-05-22,S004,3414,5824,2069,60.92,20,62.34,West,Snowy,Spring
2022-05-23,S004,2955,5338,2180,50.58,20,50.12,West,Cloudy,Spring
2022-05-24,S004,2845,5831,2235,47.01,20,46.84,West,Cloudy,Spring
2022-05-25,S004,3309,6158,2533,60.67,20,60.99,West,Cloudy,Spring
2022-05-26,S004,2923,6241,2262,60.22,20,60.03,West,Cloudy,Spring
2022-05-27,S004,2733,5305,2272,52.59,20,53.77,West,Snowy,Spring
2022-05-28,S004,2239,4710,1739,60.12,20,58.83,West,Snowy,Spring
2022-05-29,S004,2947,5907,2135,59.2,20,58.84,West,Snowy,Spring
2022-05-30,S004,3566,5809,2312,49.25,20,48.48,West,Rainy,Spring
2022-05-31,S004,2538,5598,2338,66.8,20,67.51,West,Snowy,Spring
2022-06-01,S004,2461,4993,2296,56.83,15,56.52,West,Cloudy,Spring
2022-06-02,S004,3219,5120,2276,55.38,20,55.34,West,Sunny,Spring
2022-06-03,S004,3248,5683,1795,61.13,20,60.5,West,Snowy,Spring
2022-06-04,S004,1633,4412,2261,51.53,20,51.9,West,Sunny,Spring
2022-06-05,S004,3495,6164,2021,59.16,20,58.34,West,Snowy,Spring
2022-06-06,S004,2919,5209,2235,57.25,20,57.42,West,Rainy,Spring
2022-06-07,S004,2648,5624,2173,47.5,20,48.19,West,Cloudy,Spring
2022-06-08,S004,2770,5652,2678,51.49,20,53.09,West,Snowy,Spring
2022-06-09,S004,2708,5146,1913,64.29,20,63.78,West,Rainy,Spring
2022-06-10,S004,2296,5441,2377,52.74,20,52.41,West,Rainy,Spring
2022-06-11,S004,2166,5237,2291,55.3,20,55.43,West,Rainy,Spring
2022-06-12,S004,1946,4222,1806,57.0,20,56.65,West,Snowy,Spring
2022-06-13,S004,2022,5062,2030,51.92,20,53.0,West,Rainy,Spring
2022-06-14,S004,2488,5562,2000,56.9,20,57.42,West,Cloudy,Spring
2022-06-15,S004,2191,4322,2471,49.98,20,50.48,West,Snowy,Spring
2022-06-16,S004,2357,5370,1993,54.64,20,54.62,West,Cloudy,Spring
2022-06-17,S004,3513,6097,2310,68.87,20,68.89,West,Cloudy,Spring
2022-06-18,S004,2667,5310,2360,49.82,20,50.56,West,Rainy,Spring
2022-06-19,S004,3329,5339,2078,54.2,20,54.85,West,Rainy,Spring
2022-06-20,S004,2597,5282,2246,59.26,20,58.8,West,Cloudy,Spring
2022-06-21,S004,3262,6121,2190,65.31,20,65.22,West,Cloudy,Summer
2022-06-22,S004,4099,6480,1964,71.56,20,72.63,West,Rainy,Summer
2022-06-23,S004,2124,5194,2390,55.22,20,56.14,West,Rainy,Summer
2022-06-24,S004,3005,5232,2093,60.7,20,60.45,West,Sunny,Summer
2022-06-25,S004,3040,5926,2751,74.24,20,73.66,West,Cloudy,Summer
2022-06-26,S004,3061,4809,1897,52.47,20,51.29,West,Snowy,Summer
2022-06-27,S004,2545,5663,2150,58.72,20,58.23,West,Cloudy,Summer
2022-06-28,S004,2486,5516,2210,54.98,20,55.02,West,Snowy,Summer
2022-06-29,S004,2825,5393,2138,59.19,20,60.0,West,Snowy,Summer
2022-06-30,S004,2798,5337,2322,53.9,20,54.04,West,Cloudy,Summer
2022-07-01,S004,2220,4618,1973,46.38,20,46.54,West,Rainy,Summer
2022-07-02,S004,2941,4966,1858,55.92,20,55.04,West,Cloudy,Summer
2022-07-03,S004,2735,5342,2573,45.63,20,45.38,West,Rainy,Summer
2022-07-04,S004,2723,5225,2297,50.22,20,50.47,West,Cloudy,Summer
