Date,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2022-09-23,Toys,2673,4357,1806,60.08,20,Autumn
2022-09-24,Toys,2381,4380,1992,66.16,20,Autumn
2022-09-25,Toys,2915,4785,1326,45.9,20,Autumn
2022-09-26,Toys,2130,4201,1647,46.69,20,Autumn
2022-09-27,Toys,2192,4479,1797,51.21,20,Autumn
2022-09-28,Toys,2099,4528,1510,59.69,20,Autumn
2022-09-29,Toys,2740,4598,1511,64.67,20,Autumn
2022-09-30,Toys,2235,4420,1831,45.95,20,Autumn
2022-10-01,Toys,2231,4443,1752,57.07,20,Autumn
2022-10-02,Toys,2589,5034,1708,49.29,20,Autumn
2022-10-03,Toys,2249,4253,2125,66.65,20,Autumn
2022-10-04,Toys,2285,4545,1725,61.02,20,Autumn
2022-10-05,Toys,2122,3130,1432,62.36,20,Autumn
2022-10-06,Toys,2534,4278,1812,55.58,20,Autumn
2022-10-07,Toys,2451,4427,2041,55.67,20,Autumn
2022-10-08,Toys,2224,4389,1480,47.82,20,Autumn
2022-10-09,Toys,1858,3694,1355,51.93,20,Autumn
2022-10-10,Toys,2334,4872,1765,57.66,20,Autumn
2022-10-11,Toys,1557,3652,1739,52.39,20,Autumn
2022-10-12,Toys,2285,3682,1965,58.95,20,Autumn
2022-10-13,Toys,2376,4457,2059,66.93,20,Autumn
2022-10-14,Toys,2406,4835,1335,46.3,20,Autumn
2022-10-15,Toys,1796,3976,1583,50.12,20,Autumn
2022-10-16,Toys,2311,3874,1637,48.92,20,Autumn
2022-10-17,Toys,1695,4229,1449,53.84,20,Autumn
2022-10-18,Toys,2018,4458,1662,50.65,20,Autumn
2022-10-19,Toys,3086,4865,1888,56.12,20,Autumn
2022-10-20,Toys,2517,3849,1183,53.52,20,Autumn
2022-10-21,Toys,1733,4121,1578,56.62,20,Autumn
2022-10-22,Toys,2501,4895,1854,48.97,20,Autumn
2022-10-23,Toys,1513,3492,1759,54.27,20,Autumn
2022-10-24,Toys,2570,4562,1781,68.76,20,Autumn
2022-10-25,Toys,2247,3871,1622,49.76,20,Autumn
2022-10-26,Toys,1755,3485,1261,57.66,20,Autumn
2022-10-27,Toys,1603,4254,1803,51.33,20,Autumn
2022-10-28,Toys,1275,3774,1775,43.13,20,Autumn
2022-10-29,Toys,2084,4570,1457,48.49,20,Autumn
2022-10-30,Toys,2138,4464,1711,48.5,20,Autumn
2022-10-31,Toys,2106,4692,2043,49.99,20,Autumn
2022-11-01,Toys,2703,4540,1609,42.19,20,Autumn
2022-11-02,Toys,1762,3688,1428,48.97,20,Autumn
2022-11-03,Toys,1704,3202,1669,38.44,20,Autumn
2022-11-04,Toys,2912,5110,1873,52.33,15,Autumn
2022-11-05,Toys,2142,3613,1168,52.44,20,Autumn
2022-11-06,Toys,2274,4439,1286,60.79,20,Autumn
2022-11-07,Toys,1885,3817,1582,59.65,20,Autumn
2022-11-08,Toys,1963,3832,1932,56.05,20,Autumn
2022-11-09,Toys,2292,4277,1661,56.67,20,Autumn
2022-11-10,Toys,1791,4567,1646,56.75,20,Autumn
2022-11-11,Toys,2558,4686,1576,58.16,20,Autumn
2022-11-12,Toys,2175,4151,1420,53.79,20,Autumn
2022-11-13,Toys,2113,3539,1731,46.52,20,Autumn
2022-11-14,Toys,1153,2988,1533,68.14,20,Autumn
2022-11-15,Toys,1246,3863,1570,69.46,20,Autumn
2022-11-16,Toys,2221,4959,1676,59.92,20,Autumn
2022-11-17,Toys,1603,4449,1630,55.89,20,Autumn
2022-11-18,Toys,1791,4489,1785,51.97,20,Autumn
2022-11-19,Toys,1880,4435,1670,61.47,20,Autumn
2022-11-20,Toys,1886,3552,1977,50.83,20,Autumn
2022-11-21,Toys,2526,4395,1890,53.55,15,Autumn
2022-11-22,Toys,2482,4558,1864,50.75,20,Autumn
2022-11-23,Toys,1696,3929,1879,61.83,20,Autumn
2022-11-24,Toys,1817,3929,1449,58.51,20,Autumn
2022-11-25,Toys,2105,4232,1491,58.64,20,Autumn
2022-11-26,Toys,2043,4008,1740,58.12,20,Autumn
2022-11-27,Toys,2774,5081,1640,56.22,20,Autumn
2022-11-28,Toys,1372,3874,1587,58.58,20,Autumn
2022-11-29,Toys,2174,4581,1427,58.1,20,Autumn
2022-11-30,Toys,2029,3952,1291,55.03,20,Autumn
2022-12-01,Toys,2332,4246,1868,55.79,20,Autumn
2022-12-02,Toys,2544,4857,1658,57.38,20,Autumn
2022-12-03,Toys,1501,3041,1682,42.72,20,Autumn
2022-12-04,Toys,2063,4205,2165,45.17,20,Autumn
2022-12-05,Toys,2586,4548,1506,62.94,20,Autumn
2022-12-06,Toys,2537,4457,1694,49.26,20,Autumn
2022-12-07,Toys,1983,3341,2200,56.2,20,Autumn
2022-12-08,Toys,1875,3485,1599,52.05,20,Autumn
2022-12-09,Toys,1954,4453,1740,53.06,20,Autumn
2022-12-10,Toys,2058,3816,1598,69.64,20,Autumn
2022-12-11,Toys,2490,4698,1555,56.12,20,Autumn
2022-12-12,Toys,2246,4201,1632,58.15,15,Autumn
2022-12-13,Toys,1664,3399,1613,45.22,20,Autumn
2022-12-14,Toys,2048,4454,1335,45.12,20,Autumn
2022-12-15,Toys,1367,3666,1449,47.31,20,Autumn
2022-12-16,Toys,1688,4148,1491,60.05,20,Autumn
2022-12-17,Toys,1528,4090,1816,46.74,20,Autumn
2022-12-18,Toys,1886,4440,1484,57.28,20,Autumn
2022-12-19,Toys,2487,5238,1772,58.43,20,Autumn
2022-12-20,Toys,2127,4678,1533,56.37,20,Autumn
2022-12-21,Toys,1210,3187,1716,51.02,20,Winter
2022-12-22,Toys,2487,4481,1931,52.8,20,Winter
2022-12-23,Toys,1954,3531,1614,56.99,20,Winter
2022-12-24,Toys,2008,4662,1635,60.12,20,Winter
2022-12-25,Toys,1806,3575,2065,63.45,20,Winter
2022-12-26,Toys,2045,4888,1566,49.73,20,Winter
2022-12-27,Toys,1730,3469,1655,57.87,20,Winter
2022-12-28,Toys,2069,4466,1280,49.47,20,Winter
2022-12-29,Toys,1752,4003,1883,54.49,20,Winter
2022-12-30,Toys,2298,3887,1456,66.36,20,Winter
2022-12-31,Toys,1959,3904,1480,56.47,20,Winter
2023-01-01,Toys,2412,5008,1755,64.18,20,Winter
2023-01-02,Toys,2717,4860,1706,67.6,20,Winter
2023-01-03,Toys,2678,4155,1958,60.25,20,Winter
2023-01-04,Toys,2400,4712,1836,68.84,20,Winter
2023-01-05,Toys,2728,4660,1720,53.3,20,Winter
2023-01-06,Toys,1908,4463,1712,60.88,20,Winter
2023-01-07,Toys,2199,4228,1529,58.56,20,Winter
2023-01-08,Toys,1748,3736,1317,57.07,20,Winter
2023-01-09,Toys,2698,4591,1585,67.79,20,Winter
2023-01-10,Toys,1208,3643,1431,53.27,20,Winter
2023-01-11,Toys,2097,4210,1528,65.65,20,Winter
2023-01-12,Toys,2752,4485,1649,54.02,20,Winter
2023-01-13,Toys,1736,4691,1623,60.51,20,Winter
2023-01-14,Toys,2750,4182,1722,52.78,20,Winter
2023-01-15,Toys,2134,4053,1861,60.7,20,Winter
2023-01-16,Toys,1857,3901,1583,53.42,20,Winter
2023-01-17,Toys,2009,3669,1768,67.83,20,Winter
2023-01-18,Toys,2479,4416,1628,43.1,20,Winter
2023-01-19,Toys,1786,3109,1905,36.43,20,Winter
2023-01-20,Toys,1701,3948,1535,57.56,20,Winter
2023-01-21,Toys,1744,3218,1744,37.92,20,Winter
2023-01-22,Toys,2738,4111,1575,53.78,20,Winter
2023-01-23,Toys,2985,4462,1691,53.23,15,Winter
2023-01-24,Toys,2064,5021,1539,50.65,20,Winter
2023-01-25,Toys,2127,4116,2101,38.6,20,Winter
2023-01-26,Toys,2046,3825,1685,51.36,20,Winter
2023-01-27,Toys,2750,5005,1568,48.44,20,Winter
2023-01-28,Toys,1871,4748,1625,45.76,20,Winter
2023-01-29,Toys,2125,4329,1448,58.41,20,Winter
2023-01-30,Toys,2355,4967,1603,53.8,20,Winter
2023-01-31,Toys,2559,4399,1867,61.43,20,Winter
2023-02-01,Toys,2855,3906,1575,68.42,20,Winter
2023-02-02,Toys,1482,3650,1839,50.64,20,Winter
2023-02-03,Toys,1452,4219,1668,58.41,20,Winter
2023-02-04,Toys,2525,4455,1536,53.37,20,Winter
2023-02-05,Toys,2548,4148,1613,55.4,20,Winter
2023-02-06,Toys,2700,4670,1579,52.36,20,Winter
2023-02-07,Toys,1860,3526,1775,47.36,20,Winter
2023-02-08,Toys,2773,4316,1568,63.67,20,Winter
2023-02-09,Toys,1982,4219,1549,40.84,20,Winter
2023-02-10,Toys,2707,4346,1733,67.87,20,Winter
2023-02-11,Toys,1797,4264,1809,51.96,20,Winter
2023-02-12,Toys,2495,4782,1957,45.08,20,Winter
2023-02-13,Toys,2309,4426,1791,48.79,20,Winter
2023-02-14,Toys,2599,3921,1675,49.21,20,Winter
2023-02-15,Toys,2545,4717,1524,61.27,20,Winter
2023-02-16,Toys,1963,4207,1379,56.58,20,Winter
2023-02-17,Toys,1856,4128,1723,72.01,20,Winter
2023-02-18,Toys,2305,3690,1597,58.34,20,Winter
2023-02-19,Toys,1932,4117,2106,48.47,20,Winter
2023-02-20,Toys,1911,4335,1603,60.75,20,Winter
2023-02-21,Toys,1545,3805,1813,52.19,20,Winter
2023-02-22,Toys,1754,3708,1579,63.01,20,Winter
2023-02-23,Toys,1838,3786,1500,61.55,20,Winter
2023-02-24,Toys,1840,4027,1766,55.14,20,Winter
2023-02-25,Toys,1990,3702,1891,58.93,20,Winter
2023-02-26,Toys,2193,4443,2189,58.36,20,Winter
2023-02-27,Toys,1686,3980,1888,58.51,20,Winter
2023-02-28,Toys,2279,3784,1653,69.41,20,Winter
2023-03-01,Toys,1919,3544,1756,54.42,20,Winter
2023-03-02,Toys,2132,4729,1955,53.3,20,Winter
2023-03-03,Toys,2114,4341,2078,69.35,20,Winter
2023-03-04,Toys,2609,4655,1541,47.16,20,Winter
2023-03-05,Toys,1622,3325,1779,54.64,15,Winter
2023-03-06,Toys,2158,3761,1731,53.2,20,Winter
2023-03-07,Toys,2195,4648,1832,58.71,20,Winter
2023-03-08,Toys,1521,4197,1813,58.14,20,Winter
2023-03-09,Toys,1597,4547,1578,63.42,20,Winter
2023-03-10,Toys,2187,4249,1696,47.05,20,Winter
2023-03-11,Toys,1662,4345,1309,45.13,20,Winter
2023-03-12,Toys,1990,4394,1464,51.92,20,Winter
2023-03-13,Toys,1575,4439,1895,64.24,20,Winter
2023-03-14,Toys,1383,4053,1951,55.39,20,Winter
2023-03-15,Toys,1835,3635,1617,52.59,20,Winter
2023-03-16,Toys,2687,4272,1552,59.83,20,Winter
2023-03-17,Toys,1374,3719,1256,66.98,20,Winter
2023-03-18,Toys,1952,4409,1501,46.45,20,Winter
2023-03-19,Toys,2050,4610,1440,58.8,20,Winter
2023-03-20,Toys,1693,4177,2073,60.55,15,Winter
2023-03-21,Toys,1622,3236,1649,49.45,20,Spring
2023-03-22,Toys,1833,3555,1693,50.12,20,Spring
2023-03-23,Toys,1799,4359,1926,55.09,20,Spring
2023-03-24,Toys,1571,3571,1517,51.29,20,Spring
2023-03-25,Toys,1451,4290,1600,58.83,20,Spring
2023-03-26,Toys,2099,4218,1643,58.96,20,Spring
2023-03-27,Toys,2131,4289,1756,49.01,20,Spring
2023-03-28,Toys,1757,4684,1708,56.86,20,Spring
2023-03-29,Toys,2632,4008,1472,60.55,20,Spring
2023-03-30,Toys,2408,3729,1854,58.62,20,Spring
2023-03-31,Toys,2521,4784,1643,62.94,15,Spring
2023-04-01,Toys,1490,3439,1581,49.04,20,Spring
2023-04-02,Toys,2297,4764,1887,63.93,20,Spring
2023-04-03,Toys,1740,4097,1693,65.58,20,Spring
2023-04-04,Toys,2943,5196,1724,48.58,20,Spring
2023-04-05,Toys,1358,4170,1578,54.07,20,Spring
2023-04-06,Toys,2140,3752,1621,64.93,15,Spring
2023-04-07,Toys,1945,3615,1705,47.17,20,Spring
2023-04-08,Toys,851,3959,1899,43.39,20,Spring
2023-04-09,Toys,2084,4465,1758,47.58,20,Spring
2023-04-10,Toys,1934,4016,1922,65.25,20,Spring
2023-04-11,Toys,2366,4827,1859,55.38,20,Spring
2023-04-12,Toys,2681,4523,1853,62.57,20,Spring
2023-04-13,Toys,1443,4108,1678,49.59,20,Spring
2023-04-14,Toys,1658,4421,1701,53.87,20,Spring
2023-04-15,Toys,1991,4326,1516,45.03,20,Spring
2023-04-16,Toys,2289,4488,1843,49.19,20,Spring
2023-04-17,Toys,2075,3852,1781,45.81,20,Spring
2023-04-18,Toys,2587,4337,1781,55.38,20,Spring
2023-04-19,Toys,2515,4131,1771,55.83,20,Spring
2023-04-20,Toys,2155,4612,1621,54.96,20,Spring
2023-04-21,Toys,2227,4137,1630,69.9,20,Spring
2023-04-22,Toys,1480,3925,1694,46.48,20,Spring
2023-04-23,Toys,1637,3961,2060,48.98,20,Spring
2023-04-24,Toys,1669,3553,1998,56.46,20,Spring
2023-04-25,Toys,2011,4100,1546,63.23,20,Spring
2023-04-26,Toys,2567,4935,2014,58.4,20,Spring
2023-04-27,Toys,2064,3397,1530,57.7,20,Spring
2023-04-28,Toys,2583,4471,1535,53.04,20,Spring
2023-04-29,Toys,1631,4997,1449,65.43,20,Spring
2023-04-30,Toys,2335,4599,1637,65.0,20,Spring
2023-05-01,Toys,1924,4084,1542,61.62,20,Spring
2023-05-02,Toys,1933,4312,1353,57.59,20,Spring
2023-05-03,Toys,2567,4836,1696,58.83,20,Spring
2023-05-04,Toys,2019,4124,1737,54.47,20,Spring
2023-05-05,Toys,2142,3978,1898,57.32,20,Spring
2023-05-06,Toys,1991,4463,1925,61.96,20,Spring
2023-05-07,Toys,1773,3859,1354,58.83,20,Spring
2023-05-08,Toys,2814,4714,1606,56.44,20,Spring
2023-05-09,Toys,1756,3978,1692,61.52,20,Spring
2023-05-10,Toys,2466,4136,1385,44.55,20,Spring
2023-05-11,Toys,1612,4099,1616,60.87,20,Spring
2023-05-12,Toys,1966,4015,1761,55.0,20,Spring
2023-05-13,Toys,1549,3084,1746,60.29,20,Spring
2023-05-14,Toys,1181,3214,1727,61.26,20,Spring
2023-05-15,Toys,2306,4044,1937,57.39,20,Spring
2023-05-16,Toys,1677,3613,1489,52.06,20,Spring
2023-05-17,Toys,1475,4479,1848,48.69,20,Spring
2023-05-18,Toys,2033,4007,1472,48.43,20,Spring
2023-05-19,Toys,1901,4016,1465,50.13,20,Spring
2023-05-20,Toys,2735,4625,1680,56.71,20,Spring
2023-05-21,Toys,875,2169,1584,52.2,20,Spring
2023-05-22,Toys,1548,3815,1558,39.7,20,Spring
2023-05-23,Toys,2025,4251,1836,49.62,20,Spring
2023-05-24,Toys,1901,3524,1847,46.62,20,Spring
2023-05-25,Toys,1195,3110,1825,50.66,20,Spring
2023-05-26,Toys,2179,3755,1583,55.11,20,Spring
2022-01-01,Clothing,2305,4331,1882,51.88,20,Winter
2022-01-02,Clothing,2368,4584,1520,59.73,20,Winter
2022-01-03,Clothing,1617,3181,1614,61.36,20,Winter
2022-01-04,Clothing,2458,3860,1465,57.42,20,Winter
2022-01-05,Clothing,1817,4900,1667,55.44,20,Winter
2022-01-06,Clothing,1911,4059,1713,52.36,20,Winter
2022-01-07,Clothing,1018,3744,1848,57.58,20,Winter
2022-01-08,Clothing,1707,3746,1559,45.52,20,Winter
2022-01-09,Clothing,2694,4650,1649,53.08,20,Winter
2022-01-10,Clothing,1744,4339,1451,59.91,20,Winter
2022-01-11,Clothing,2419,3993,1780,51.47,20,Winter
2022-01-12,Clothing,2436,4711,1830,58.39,20,Winter
2022-01-13,Clothing,1957,3717,1659,41.21,20,Winter
2022-01-14,Clothing,1957,3707,1181,55.75,20,Winter
2022-01-15,Clothing,1573,3961,1831,48.77,20,Winter
2022-01-16,Clothing,2274,4413,1972,56.2,20,Winter
2022-01-17,Clothing,2040,3550,1642,78.23,20,Winter
2022-01-18,Clothing,1544,3608,1538,48.3,20,Winter
2022-01-19,Clothing,2123,4187,1782,54.62,20,Winter
2022-01-20,Clothing,2395,4251,1751,54.74,20,Winter
2022-01-21,Clothing,2626,5272,1561,61.27,20,Winter
2022-01-22,Clothing,2720,3889,1351,56.62,20,Winter
2022-01-23,Clothing,2036,3980,1750,41.47,20,Winter
2022-01-24,Clothing,1543,4056,1516,54.07,20,Winter
2022-01-25,Clothing,1707,4301,1610,41.67,20,Winter
2022-01-26,Clothing,2097,4062,1864,56.67,20,Winter
2022-01-27,Clothing,1444,3545,1430,60.91,20,Winter
2022-01-28,Clothing,1990,3216,1940,58.46,20,Winter
2022-01-29,Clothing,1692,3203,1527,51.13,20,Winter
2022-01-30,Clothing,1849,4136,1275,54.04,20,Winter
2022-01-31,Clothing,1534,3783,1756,54.68,20,Winter
2022-02-01,Clothing,2295,3951,1640,46.47,20,Winter
2022-02-02,Clothing,2358,4419,1956,46.87,20,Winter
2022-02-03,Clothing,2022,4118,1512,62.51,20,Winter
2022-02-04,Clothing,2296,4492,2085,63.09,20,Winter
2022-02-05,Clothing,1403,3602,1667,53.67,20,Winter
2022-02-06,Clothing,1349,3536,1671,58.78,20,Winter
2022-02-07,Clothing,2792,5024,1656,62.51,20,Winter
2022-02-08,Clothing,3268,4654,1717,58.36,20,Winter
2022-02-09,Clothing,1771,3970,1781,53.86,20,Winter
2022-02-10,Clothing,1476,3333,1742,56.71,20,Winter
2022-02-11,Clothing,2589,4801,1775,44.6,20,Winter
2022-02-12,Clothing,2658,4440,1852,62.96,20,Winter
2022-02-13,Clothing,1748,3418,1647,60.74,20,Winter
2022-02-14,Clothing,1645,4452,1876,60.58,20,Winter
2022-02-15,Clothing,2114,4514,1575,56.38,20,Winter
2022-02-16,Clothing,2429,4931,1476,53.48,20,Winter
2022-02-17,Clothing,1854,3665,1969,60.97,20,Winter
2022-02-18,Clothing,2467,4713,1679,61.57,20,Winter
2022-02-19,Clothing,1910,4086,1619,64.03,20,Winter
2022-02-20,Clothing,2056,4608,1739,54.53,20,Winter
2022-02-21,Clothing,1545,3585,1673,60.51,15,Winter
2022-02-22,Clothing,2264,3697,2153,63.11,20,Winter
2022-02-23,Clothing,1978,3906,1353,45.84,20,Winter
2022-02-24,Clothing,2373,4896,1824,46.01,20,Winter
2022-02-25,Clothing,1896,4174,1532,47.35,20,Winter
2022-02-26,Clothing,1902,3856,1463,41.05,20,Winter
2022-02-27,Clothing,2823,4712,1421,49.07,20,Winter
2022-02-28,Clothing,2182,4465,1472,46.39,20,Winter
2022-03-01,Clothing,2034,3919,1563,55.05,20,Winter
2022-03-02,Clothing,1616,3124,1494,63.16,20,Winter
2022-03-03,Clothing,1983,4154,2055,56.72,20,Winter
2022-03-04,Clothing,1904,4348,1638,61.09,20,Winter
2022-03-05,Clothing,2354,4229,1713,59.45,20,Winter
2022-03-06,Clothing,2260,4953,1610,62.09,20,Winter
2022-03-07,Clothing,1803,4118,1732,53.37,20,Winter
2022-03-08,Clothing,1500,3681,1617,54.01,20,Winter
2022-03-09,Clothing,2012,4489,1321,43.86,20,Winter
2022-03-10,Clothing,2022,3702,1813,47.78,20,Winter
2022-03-11,Clothing,1358,4400,1655,62.23,15,Winter
2022-03-12,Clothing,1797,4212,1324,58.11,20,Winter
2022-03-13,Clothing,2220,4484,1452,61.64,20,Winter
2022-03-14,Clothing,2112,4836,1825,61.08,20,Winter
2022-03-15,Clothing,1248,3737,1763,55.36,20,Winter
2022-03-16,Clothing,2216,4138,1591,60.89,20,Winter
2022-03-17,Clothing,2080,3927,1825,56.92,20,Winter
2022-03-18,Clothing,2721,4206,1861,64.68,20,Winter
2022-03-19,Clothing,2614,4371,1307,62.75,20,Winter
2022-03-20,Clothing,2246,5226,2136,60.28,20,Winter
2022-03-21,Clothing,1641,3622,2061,54.65,20,Spring
2022-03-22,Clothing,1699,4365,1283,46.02,20,Spring
2022-03-23,Clothing,2198,4617,1575,50.66,20,Spring
2022-03-24,Clothing,1767,3443,1645,58.68,20,Spring
2022-03-25,Clothing,1896,4112,1297,51.62,20,Spring
2022-03-26,Clothing,1451,3077,1393,55.69,20,Spring
2022-03-27,Clothing,2388,4680,1832,56.89,20,Spring
2022-03-28,Clothing,2407,4338,1891,60.1,20,Spring
2022-03-29,Clothing,1928,4195,1774,55.69,20,Spring
2022-03-30,Clothing,1962,4249,1685,46.85,20,Spring
2022-03-31,Clothing,2169,4249,1643,56.59,20,Spring
2022-04-01,Clothing,1941,3870,1826,48.67,20,Spring
2022-04-02,Clothing,2102,4140,1918,52.66,20,Spring
2022-04-03,Clothing,2193,4550,1912,62.28,20,Spring
2022-04-04,Clothing,2513,4281,1790,53.17,20,Spring
2022-04-05,Clothing,1920,3586,1799,61.77,20,Spring
2022-04-06,Clothing,2011,4495,1424,47.07,20,Spring
2022-04-07,Clothing,1842,4516,1598,56.95,20,Spring
2022-04-08,Clothing,2213,4502,1633,51.59,20,Spring
2022-04-09,Clothing,2218,4449,1535,46.97,20,Spring
2022-04-10,Clothing,1358,4249,1381,51.16,20,Spring
2022-04-11,Clothing,2296,3797,1748,49.86,20,Spring
2022-04-12,Clothing,2770,3815,1746,41.7,20,Spring
2022-04-13,Clothing,2400,3984,1455,66.36,20,Spring
2022-04-14,Clothing,2340,3913,2035,56.2,20,Spring
2022-04-15,Clothing,1887,3973,1791,50.68,20,Spring
2022-04-16,Clothing,1937,3759,1393,63.66,20,Spring
2022-04-17,Clothing,2051,4121,1518,52.86,15,Spring
2022-04-18,Clothing,1700,3820,1657,59.48,20,Spring
2022-04-19,Clothing,2024,4042,1752,52.24,20,Spring
2022-04-20,Clothing,2406,4062,1054,56.7,20,Spring
2022-04-21,Clothing,3182,5102,1607,61.23,20,Spring
2022-04-22,Clothing,1774,3909,1616,59.12,20,Spring
2022-04-23,Clothing,1715,4061,1796,51.43,20,Spring
2022-04-24,Clothing,2222,3850,1817,51.91,20,Spring
2022-04-25,Clothing,1996,3624,1921,54.32,20,Spring
2022-04-26,Clothing,1366,3668,1724,51.03,15,Spring
2022-04-27,Clothing,2894,4569,1767,45.66,20,Spring
2022-04-28,Clothing,1762,3777,1782,54.94,20,Spring
2022-04-29,Clothing,2036,4190,1640,50.28,20,Spring
2022-04-30,Clothing,1897,3607,1678,55.76,20,Spring
2022-05-01,Clothing,1663,4120,1489,61.2,20,Spring
2022-05-02,Clothing,1746,3161,1498,48.86,20,Spring
2022-05-03,Clothing,2144,5251,1412,48.81,20,Spring
2022-05-04,Clothing,1610,3448,1739,50.77,20,Spring
2022-05-05,Clothing,1993,3477,1571,55.75,20,Spring
2022-05-06,Clothing,2221,4813,1865,44.24,20,Spring
2022-05-07,Clothing,1740,4025,1330,58.34,20,Spring
2022-05-08,Clothing,2038,4537,1611,61.04,20,Spring
2022-05-09,Clothing,2248,3963,1507,42.07,20,Spring
2022-05-10,Clothing,1827,3701,1475,52.59,20,Spring
2022-05-11,Clothing,2397,4571,1700,59.21,20,Spring
2022-05-12,Clothing,2004,3747,1462,51.45,20,Spring
2022-05-13,Clothing,2558,3832,1758,44.16,20,Spring
2022-05-14,Clothing,1684,3711,2317,54.61,20,Spring
2022-05-15,Clothing,1996,3733,1834,48.12,20,Spring
2022-05-16,Clothing,2218,4317,1657,55.36,20,Spring
2022-05-17,Clothing,2146,4546,1548,49.75,20,Spring
2022-05-18,Clothing,1994,3992,1581,42.87,20,Spring
2022-05-19,Clothing,2597,4776,1773,51.43,20,Spring
2022-05-20,Clothing,1593,3841,1692,56.8,20,Spring
2022-05-21,Clothing,1480,3573,1353,46.51,20,Spring
2022-05-22,Clothing,2460,4118,1395,64.87,20,Spring
2022-05-23,Clothing,1942,4338,1372,60.39,20,Spring
2022-05-24,Clothing,1958,4269,1873,48.86,20,Spring
2022-05-25,Clothing,2118,3766,1766,68.78,20,Spring
2022-05-26,Clothing,2533,4028,1396,55.31,20,Spring
2022-05-27,Clothing,2465,4129,1926,49.34,20,Spring
2022-05-28,Clothing,1908,3833,2086,52.0,20,Spring
2022-05-29,Clothing,1471,4080,1908,58.5,20,Spring
2022-05-30,Clothing,2312,4800,1530,44.8,20,Spring
2022-05-31,Clothing,1631,3768,1650,69.68,20,Spring
2022-06-01,Clothing,1268,4064,1672,56.9,15,Spring
2022-06-02,Clothing,2369,4598,1371,47.68,20,Spring
2022-06-03,Clothing,2587,5264,1446,46.63,20,Spring
2022-06-04,Clothing,1351,3691,1592,49.82,20,Spring
2022-06-05,Clothing,2082,3284,1709,63.41,20,Spring
2022-06-06,Clothing,1195,2802,1439,49.43,20,Spring
2022-06-07,Clothing,2046,4429,1962,56.31,20,Spring
2022-06-08,Clothing,2015,4981,1608,52.58,20,Spring
2022-06-09,Clothing,2108,4376,1510,63.63,20,Spring
2022-06-10,Clothing,1840,4323,1446,50.25,20,Spring
2022-06-11,Clothing,2619,4380,1354,49.8,20,Spring
2022-06-12,Clothing,2034,4266,1662,64.2,20,Spring
2022-06-13,Clothing,1496,4976,2227,53.96,20,Spring
2022-06-14,Clothing,2232,3807,1634,43.0,20,Spring
2022-06-15,Clothing,2409,3443,1528,59.8,20,Spring
2022-06-16,Clothing,1626,4318,1796,49.13,20,Spring
2022-06-17,Clothing,2146,4296,1740,64.79,20,Spring
2022-06-18,Clothing,1381,3857,1680,51.01,20,Spring
2022-06-19,Clothing,2247,4625,1730,51.53,20,Spring
2022-06-20,Clothing,2088,4941,1511,68.57,20,Spring
2022-06-21,Clothing,3100,4609,1513,49.51,20,Summer
2022-06-22,Clothing,2158,4599,1520,58.98,20,Summer
2022-06-23,Clothing,2205,4225,1301,64.14,20,Summer
2022-06-24,Clothing,2260,4093,1816,54.93,20,Summer
2022-06-25,Clothing,1600,4830,1582,55.64,20,Summer
2022-06-26,Clothing,2659,4280,1518,51.82,20,Summer
2022-06-27,Clothing,1878,4686,1452,52.35,20,Summer
2022-06-28,Clothing,1080,3220,1768,64.03,20,Summer
2022-06-29,Clothing,2788,4292,1737,64.98,20,Summer
2022-06-30,Clothing,2131,3846,1618,57.93,20,Summer
2022-07-01,Clothing,1410,3489,1672,71.48,20,Summer
2022-07-02,Clothing,2018,3551,1610,45.45,20,Summer
2022-07-03,Clothing,2013,3893,1453,69.8,20,Summer
2022-07-04,Clothing,2121,3557,1830,51.98,20,Summer
2022-07-05,Clothing,2437,5117,1720,48.47,20,Summer
2022-07-06,Clothing,1690,3648,1826,62.97,20,Summer
2022-07-07,Clothing,1788,4419,1924,58.32,20,Summer
2022-07-08,Clothing,2116,3762,1952,47.29,20,Summer
2022-07-09,Clothing,1667,4221,1647,65.27,20,Summer
2022-07-10,Clothing,1717,3251,1487,60.23,15,Summer
2022-07-11,Clothing,2289,4627,1587,54.1,20,Summer
2022-07-12,Clothing,1700,3295,1553,59.99,20,Summer
2022-07-13,Clothing,1576,2938,1841,45.46,15,Summer
2022-07-14,Clothing,2395,4009,1312,61.19,20,Summer
2022-07-15,Clothing,1906,3536,1703,65.82,20,Summer
2022-07-16,Clothing,1946,3881,1515,58.12,20,Summer
2022-07-17,Clothing,1751,4393,1565,50.27,20,Summer
2022-07-18,Clothing,1641,4395,1638,51.82,15,Summer
2022-07-19,Clothing,2580,4245,2002,52.99,20,Summer
2022-07-20,Clothing,2096,4174,1794,63.41,20,Summer
2022-07-21,Clothing,2196,4162,1366,47.09,20,Summer
2022-07-22,Clothing,2650,4465,1761,64.8,20,Summer
2022-07-23,Clothing,2288,4351,1568,46.34,20,Summer
2022-07-24,Clothing,2337,4702,1553,59.52,20,Summer
2022-07-25,Clothing,1962,4156,1271,43.54,20,Summer
2022-07-26,Clothing,1504,4197,1708,63.01,20,Summer
2022-07-27,Clothing,2212,4505,2087,53.49,15,Summer
2022-07-28,Clothing,2037,3609,1703,48.96,20,Summer
