Date,Product ID,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2023-02-23,P0001,Groceries,530,1627,550,81.15,20,Winter
2023-02-24,P0001,Groceries,677,1311,594,42.65,15,Winter
2023-02-25,P0001,Groceries,636,932,620,67.27,10,Winter
2023-02-26,P0001,Groceries,1066,1472,361,66.53,20,Winter
2023-02-27,P0001,Groceries,648,1703,472,69.15,20,Winter
2023-02-28,P0001,Groceries,925,1171,504,37.01,10,Winter
2023-03-01,P0001,Groceries,361,1403,367,47.64,20,Winter
2023-03-02,P0001,Groceries,586,1595,602,68.76,15,Winter
2023-03-03,P0001,Groceries,1092,1678,493,48.72,20,Winter
2023-03-04,P0001,Groceries,1147,1994,523,64.67,15,Winter
2023-03-05,P0001,Groceries,471,1748,524,49.91,20,Winter
2023-03-06,P0001,Groceries,590,1167,538,70.44,20,Winter
2023-03-07,P0001,Groceries,518,1464,633,66.19,20,Winter
2023-03-08,P0001,Groceries,859,1407,292,49.68,20,Winter
2023-03-09,P0001,Groceries,771,1100,540,62.71,20,Winter
2023-03-10,P0001,Groceries,388,1160,657,74.24,20,Winter
2023-03-11,P0001,Groceries,691,1724,631,45.89,15,Winter
2023-03-12,P0001,Groceries,681,1195,691,58.95,15,Winter
2023-03-13,P0001,Groceries,404,1744,617,68.93,10,Winter
2023-03-14,P0001,Groceries,600,1375,696,42.37,20,Winter
2023-03-15,P0001,Groceries,482,1017,591,68.35,20,Winter
2023-03-16,P0001,Groceries,613,968,406,61.28,20,Winter
2023-03-17,P0001,Groceries,449,1690,547,34.82,10,Winter
2023-03-18,P0001,Groceries,392,1115,420,59.53,15,Winter
2023-03-19,P0001,Groceries,567,1342,374,57.31,20,Winter
2023-03-20,P0001,Groceries,502,1528,703,67.21,20,Winter
2023-03-21,P0001,Groceries,836,1847,742,52.33,20,Spring
2023-03-22,P0001,Groceries,813,1606,605,63.55,20,Spring
2023-03-23,P0001,Groceries,675,1215,781,70.11,20,Spring
2023-03-24,P0001,Groceries,507,1224,604,66.25,15,Spring
2023-03-25,P0001,Groceries,1026,1578,424,64.32,20,Spring
2023-03-26,P0001,Groceries,775,1393,812,52.72,20,Spring
2023-03-27,P0001,Groceries,637,1685,581,35.22,20,Spring
2023-03-28,P0001,Groceries,777,1587,551,52.33,15,Spring
2023-03-29,P0001,Groceries,721,968,385,71.31,15,Spring
2023-03-30,P0001,Groceries,654,1418,546,50.1,10,Spring
2023-03-31,P0001,Groceries,694,1141,717,55.56,20,Spring
2023-04-01,P0001,Groceries,709,1458,549,52.49,20,Spring
2023-04-02,P0001,Groceries,1107,1594,702,44.5,20,Spring
2023-04-03,P0001,Groceries,728,1208,803,41.55,10,Spring
2023-04-04,P0001,Groceries,715,1388,599,44.27,20,Spring
2023-04-05,P0001,Groceries,542,1738,710,34.64,20,Spring
2023-04-06,P0001,Groceries,1142,1474,648,71.63,15,Spring
2023-04-07,P0001,Groceries,320,973,606,46.12,20,Spring
2023-04-08,P0001,Groceries,377,667,540,65.52,20,Spring
2023-04-09,P0001,Groceries,480,992,502,67.12,15,Spring
2023-04-10,P0001,Groceries,526,1021,591,41.52,15,Spring
2023-04-11,P0001,Groceries,431,968,604,42.84,20,Spring
2023-04-12,P0001,Groceries,734,1202,508,35.33,15,Spring
2023-04-13,P0001,Groceries,496,1503,470,43.55,20,Spring
2023-04-14,P0001,Groceries,982,1575,664,48.54,20,Spring
2023-04-15,P0001,Groceries,778,1376,661,38.86,20,Spring
2023-04-16,P0001,Groceries,261,934,804,46.1,20,Spring
2023-04-17,P0001,Groceries,693,1577,687,48.33,20,Spring
2023-04-18,P0001,Groceries,946,1642,631,65.18,15,Spring
2023-04-19,P0001,Groceries,560,1007,647,32.08,20,Spring
2023-04-20,P0001,Groceries,664,1429,489,55.6,20,Spring
2023-04-21,P0001,Groceries,663,1238,555,62.76,20,Spring
2023-04-22,P0001,Groceries,501,1566,604,80.56,15,Spring
2023-04-23,P0001,Groceries,514,1203,438,44.03,10,Spring
2023-04-24,P0001,Groceries,959,1514,734,61.2,20,Spring
2023-04-25,P0001,Groceries,1239,1624,624,44.21,20,Spring
2023-04-26,P0001,Groceries,702,1698,646,57.57,20,Spring
2023-04-27,P0001,Groceries,1249,1559,561,49.61,20,Spring
2023-04-28,P0001,Groceries,658,1431,591,59.54,20,Spring
2023-04-29,P0001,Groceries,393,908,511,75.98,15,Spring
2023-04-30,P0001,Groceries,407,828,478,71.5,20,Spring
2023-05-01,P0001,Groceries,553,1377,566,54.49,15,Spring
2023-05-02,P0001,Groceries,1146,1932,696,61.94,20,Spring
2023-05-03,P0001,Groceries,506,1116,613,49.07,20,Spring
2023-05-04,P0001,Groceries,826,1793,670,59.71,20,Spring
2023-05-05,P0001,Groceries,595,1427,463,61.52,20,Spring
2023-05-06,P0001,Groceries,532,1228,625,49.86,20,Spring
2023-05-07,P0001,Groceries,347,1051,563,64.11,20,Spring
2023-05-08,P0001,Groceries,752,1655,553,62.86,15,Spring
2023-05-09,P0001,Groceries,447,1211,458,52.93,20,Spring
2023-05-10,P0001,Groceries,308,1468,409,45.63,20,Spring
2023-05-11,P0001,Groceries,779,1633,548,44.08,15,Spring
2023-05-12,P0001,Groceries,554,1142,419,53.62,15,Spring
2023-05-13,P0001,Groceries,624,1436,662,58.98,20,Spring
2023-05-14,P0001,Groceries,931,1571,313,30.07,20,Spring
2023-05-15,P0001,Groceries,138,812,451,72.97,20,Spring
2023-05-16,P0001,Groceries,506,1416,649,66.57,20,Spring
2023-05-17,P0001,Groceries,961,1307,441,56.25,20,Spring
2023-05-18,P0001,Groceries,920,1247,562,41.47,10,Spring
2023-05-19,P0001,Groceries,711,1327,472,57.69,20,Spring
2023-05-20,P0001,Groceries,872,1466,569,30.53,20,Spring
2023-05-21,P0001,Groceries,760,1151,507,55.54,20,Spring
2023-05-22,P0001,Groceries,650,860,637,49.7,20,Spring
2023-05-23,P0001,Groceries,500,1242,539,57.33,20,Spring
2023-05-24,P0001,Groceries,760,1210,640,62.64,15,Spring
2023-05-25,P0001,Groceries,487,837,706,56.68,20,Spring
2023-05-26,P0001,Groceries,523,971,275,58.47,20,Spring
2023-05-27,P0001,Groceries,646,1381,331,48.55,20,Spring
2023-05-28,P0001,Groceries,814,1618,552,91.85,15,Spring
2023-05-29,P0001,Groceries,955,1609,444,77.94,20,Spring
2023-05-30,P0001,Groceries,264,1234,598,64.96,20,Spring
2023-05-31,P0001,Groceries,492,1209,404,52.96,15,Spring
2023-06-01,P0001,Groceries,623,1330,433,35.75,20,Spring
2023-06-02,P0001,Groceries,657,1604,336,50.19,15,Spring
2023-06-03,P0001,Groceries,464,1017,501,70.52,10,Spring
2023-06-04,P0001,Groceries,471,1324,695,37.58,20,Spring
2023-06-05,P0001,Groceries,753,1561,522,59.49,20,Spring
2023-06-06,P0001,Groceries,757,1349,744,66.93,15,Spring
2023-06-07,P0001,Groceries,574,1362,701,61.75,20,Spring
2023-06-08,P0001,Groceries,618,917,770,48.75,20,Spring
2023-06-09,P0001,Groceries,302,1075,360,66.41,20,Spring
2023-06-10,P0001,Groceries,367,1333,515,67.05,15,Spring
2023-06-11,P0001,Groceries,467,1017,576,54.29,20,Spring
2023-06-12,P0001,Groceries,434,1216,461,69.39,15,Spring
2023-06-13,P0001,Groceries,545,757,717,50.81,20,Spring
2023-06-14,P0001,Groceries,692,1074,476,51.23,20,Spring
2023-06-15,P0001,Groceries,1481,1975,472,42.79,20,Spring
2023-06-16,P0001,Groceries,1073,1510,603,48.58,15,Spring
2023-06-17,P0001,Groceries,515,1155,554,31.38,20,Spring
2023-06-18,P0001,Groceries,1179,1698,571,72.76,15,Spring
2023-06-19,P0001,Groceries,438,1362,596,57.06,20,Spring
2023-06-20,P0001,Groceries,398,1535,498,55.83,15,Spring
2023-06-21,P0001,Groceries,674,1082,700,31.9,10,Summer
2023-06-22,P0001,Groceries,885,1783,456,45.66,20,Summer
2023-06-23,P0001,Groceries,637,995,523,67.81,20,Summer
2023-06-24,P0001,Groceries,561,1636,374,67.73,15,Summer
2023-06-25,P0001,Groceries,626,1415,472,38.97,20,Summer
2023-06-26,P0001,Groceries,767,1596,449,46.02,20,Summer
2023-06-27,P0001,Groceries,451,1106,634,56.38,15,Summer
2023-06-28,P0001,Groceries,1341,1661,604,39.81,10,Summer
2023-06-29,P0001,Groceries,425,1239,437,67.76,20,Summer
2023-06-30,P0001,Groceries,411,1199,668,63.8,20,Summer
2023-07-01,P0001,Groceries,637,912,392,41.23,20,Summer
2023-07-02,P0001,Groceries,409,1696,717,52.83,20,Summer
2023-07-03,P0001,Groceries,512,1991,661,46.28,20,Summer
2023-07-04,P0001,Groceries,361,1056,586,40.98,20,Summer
2023-07-05,P0001,Groceries,432,1740,464,46.22,20,Summer
2023-07-06,P0001,Groceries,577,1589,622,46.87,15,Summer
2023-07-07,P0001,Groceries,493,1659,694,25.69,20,Summer
2023-07-08,P0001,Groceries,358,1238,596,43.12,20,Summer
2023-07-09,P0001,Groceries,796,1822,531,64.9,20,Summer
2023-07-10,P0001,Groceries,607,1319,659,65.87,15,Summer
2023-07-11,P0001,Groceries,748,1226,506,66.47,20,Summer
2023-07-12,P0001,Groceries,584,1145,662,73.15,20,Summer
2023-07-13,P0001,Groceries,678,1733,314,37.26,20,Summer
2023-07-14,P0001,Groceries,899,1390,604,48.76,15,Summer
2023-07-15,P0001,Groceries,1192,1766,737,44.18,20,Summer
2023-07-16,P0001,Groceries,1165,1847,567,69.92,20,Summer
2023-07-17,P0001,Groceries,587,1375,324,41.92,10,Summer
2023-07-18,P0001,Groceries,656,885,475,66.52,20,Summer
2023-07-19,P0001,Groceries,688,1593,305,44.77,20,Summer
2023-07-20,P0001,Groceries,1137,1739,672,64.27,20,Summer
2023-07-21,P0001,Groceries,671,1302,611,40.52,0,Summer
2023-07-22,P0001,Groceries,864,1890,406,54.24,20,Summer
2023-07-23,P0001,Groceries,832,1394,547,42.38,15,Summer
2023-07-24,P0001,Groceries,944,1298,439,69.15,20,Summer
2023-07-25,P0001,Groceries,1093,1548,484,56.68,20,Summer
2023-07-26,P0001,Groceries,820,1648,670,68.82,20,Summer
2023-07-27,P0001,Groceries,559,1792,607,61.34,20,Summer
2023-07-28,P0001,Groceries,920,1519,507,48.72,20,Summer
2023-07-29,P0001,Groceries,403,1219,565,47.9,20,Summer
2023-07-30,P0001,Groceries,1147,1965,455,53.85,20,Summer
2023-07-31,P0001,Groceries,328,1106,757,47.08,20,Summer
2023-08-01,P0001,Groceries,717,1248,459,35.31,15,Summer
2023-08-02,P0001,Groceries,902,1321,649,63.75,20,Summer
2023-08-03,P0001,Groceries,909,1661,554,47.08,20,Summer
2023-08-04,P0001,Groceries,598,1026,447,47.14,20,Summer
2023-08-05,P0001,Groceries,541,1451,480,66.47,20,Summer
2023-08-06,P0001,Groceries,782,1501,490,42.76,15,Summer
2023-08-07,P0001,Groceries,607,1319,272,47.28,20,Summer
2023-08-08,P0001,Groceries,815,1568,364,74.65,20,Summer
2023-08-09,P0001,Groceries,982,1628,516,49.49,20,Summer
2023-08-10,P0001,Groceries,935,1308,489,67.94,20,Summer
2023-08-11,P0001,Groceries,489,1307,730,29.35,10,Summer
2023-08-12,P0001,Groceries,327,988,768,44.48,15,Summer
2023-08-13,P0001,Groceries,366,1012,787,48.97,20,Summer
2023-08-14,P0001,Groceries,433,1525,493,57.25,20,Summer
2023-08-15,P0001,Groceries,985,1880,539,36.83,20,Summer
2023-08-16,P0001,Groceries,389,605,490,55.97,20,Summer
2023-08-17,P0001,Groceries,597,977,524,56.72,20,Summer
2023-08-18,P0001,Groceries,651,981,601,36.26,20,Summer
2023-08-19,P0001,Groceries,637,1367,736,45.19,20,Summer
2023-08-20,P0001,Groceries,533,1186,485,36.42,20,Summer
2023-08-21,P0001,Groceries,351,889,552,47.15,15,Summer
2023-08-22,P0001,Groceries,633,1279,520,39.76,20,Summer
2023-08-23,P0001,Groceries,665,1582,468,46.72,20,Summer
2023-08-24,P0001,Groceries,464,1307,426,46.91,20,Summer
2023-08-25,P0001,Groceries,1244,1756,500,64.55,20,Summer
2023-08-26,P0001,Groceries,786,1204,496,64.21,15,Summer
2023-08-27,P0001,Groceries,1113,1870,659,47.26,20,Summer
2023-08-28,P0001,Groceries,1138,1413,652,74.9,15,Summer
2023-08-29,P0001,Groceries,115,1408,442,59.72,10,Summer
2023-08-30,P0001,Groceries,1215,1853,466,66.9,15,Summer
2023-08-31,P0001,Groceries,360,1153,535,38.8,20,Summer
2023-09-01,P0001,Groceries,680,1400,484,47.58,15,Summer
2023-09-02,P0001,Groceries,457,813,581,41.99,20,Summer
2023-09-03,P0001,Groceries,215,956,600,72.02,20,Summer
2023-09-04,P0001,Groceries,556,1067,492,68.05,20,Summer
2023-09-05,P0001,Groceries,958,1477,562,60.02,20,Summer
2023-09-06,P0001,Groceries,493,1121,526,53.37,20,Summer
2023-09-07,P0001,Groceries,942,1736,507,62.86,20,Summer
2023-09-08,P0001,Groceries,680,1545,469,52.02,20,Summer
2023-09-09,P0001,Groceries,592,1100,570,39.37,20,Summer
2023-09-10,P0001,Groceries,793,1855,825,56.63,20,Summer
2023-09-11,P0001,Groceries,751,1265,566,44.62,20,Summer
2023-09-12,P0001,Groceries,938,1371,434,58.34,15,Summer
2023-09-13,P0001,Groceries,847,1507,539,55.79,20,Summer
2023-09-14,P0001,Groceries,912,1585,474,45.0,20,Summer
2023-09-15,P0001,Groceries,744,1158,546,81.5,15,Summer
2023-09-16,P0001,Groceries,1022,1795,518,32.08,20,Summer
2023-09-17,P0001,Groceries,688,1387,460,62.05,20,Summer
2023-09-18,P0001,Groceries,1099,1508,512,42.43,20,Summer
2023-09-19,P0001,Groceries,693,1167,653,49.3,15,Summer
2023-09-20,P0001,Groceries,766,1374,530,67.08,15,Summer
2023-09-21,P0001,Groceries,688,1269,531,29.69,15,Autumn
2023-09-22,P0001,Groceries,1067,1793,676,67.09,15,Autumn
2023-09-23,P0001,Groceries,868,1364,761,51.85,10,Autumn
2023-09-24,P0001,Groceries,376,1224,459,62.02,20,Autumn
2023-09-25,P0001,Groceries,641,1446,626,26.45,20,Autumn
2023-09-26,P0001,Groceries,859,1302,566,44.48,20,Autumn
2023-09-27,P0001,Groceries,807,1205,382,40.14,10,Autumn
2023-09-28,P0001,Groceries,860,1556,379,46.37,20,Autumn
2023-09-29,P0001,Groceries,536,991,525,72.15,20,Autumn
2023-09-30,P0001,Groceries,555,1863,618,62.67,15,Autumn
2023-10-01,P0001,Groceries,434,1045,680,60.82,10,Autumn
2023-10-02,P0001,Groceries,493,1392,675,54.66,10,Autumn
2023-10-03,P0001,Groceries,824,1485,545,62.97,20,Autumn
2023-10-04,P0001,Groceries,891,1378,649,68.51,20,Autumn
2023-10-05,P0001,Groceries,341,1082,602,25.16,20,Autumn
2023-10-06,P0001,Groceries,724,1082,818,51.48,20,Autumn
2023-10-07,P0001,Groceries,702,1796,496,53.92,20,Autumn
2023-10-08,P0001,Groceries,259,590,323,55.08,20,Autumn
2023-10-09,P0001,Groceries,623,1567,427,44.68,20,Autumn
2023-10-10,P0001,Groceries,646,1393,622,58.16,15,Autumn
2023-10-11,P0001,Groceries,331,1030,626,43.12,20,Autumn
2023-10-12,P0001,Groceries,427,947,467,57.56,20,Autumn
2023-10-13,P0001,Groceries,1095,1288,587,64.96,20,Autumn
2023-10-14,P0001,Groceries,500,2170,433,62.67,20,Autumn
2023-10-15,P0001,Groceries,890,1751,651,70.53,15,Autumn
2023-10-16,P0001,Groceries,614,1340,770,74.91,20,Autumn
2023-10-17,P0001,Groceries,1007,1680,492,66.85,20,Autumn
2023-10-18,P0001,Groceries,871,1261,550,50.21,20,Autumn
2023-10-19,P0001,Groceries,973,1589,635,52.29,20,Autumn
2023-10-20,P0001,Groceries,1020,1527,517,32.66,10,Autumn
2023-10-21,P0001,Groceries,523,1183,413,48.52,15,Autumn
2023-10-22,P0001,Groceries,968,1371,553,65.88,20,Autumn
2023-10-23,P0001,Groceries,655,1188,494,67.45,20,Autumn
2023-10-24,P0001,Groceries,235,1201,659,37.09,15,Autumn
2023-10-25,P0001,Groceries,888,1348,533,34.48,15,Autumn
2023-10-26,P0001,Groceries,633,1768,498,48.81,20,Autumn
2023-10-27,P0001,Groceries,284,1141,617,53.75,20,Autumn
2023-10-28,P0001,Groceries,665,1104,800,53.86,15,Autumn
2023-10-29,P0001,Groceries,480,1338,578,57.91,20,Autumn
2023-10-30,P0001,Groceries,1283,1773,865,58.31,20,Autumn
2023-10-31,P0001,Groceries,709,1722,515,60.94,15,Autumn
2023-11-01,P0001,Groceries,707,1420,632,48.88,20,Autumn
2023-11-02,P0001,Groceries,757,1417,458,58.7,20,Autumn
2023-11-03,P0001,Groceries,895,1409,767,50.0,20,Autumn
2023-11-04,P0001,Groceries,818,1360,402,44.24,15,Autumn
2023-11-05,P0001,Groceries,460,966,790,31.94,20,Autumn
2023-11-06,P0001,Groceries,372,1007,542,44.31,20,Autumn
2023-11-07,P0001,Groceries,654,1618,488,48.85,10,Autumn
2023-11-08,P0001,Groceries,567,1094,715,47.46,20,Autumn
2023-11-09,P0001,Groceries,902,1321,470,71.21,10,Autumn
2023-11-10,P0001,Groceries,603,1244,581,48.68,20,Autumn
2023-11-11,P0001,Groceries,529,1061,438,57.67,10,Autumn
2023-11-12,P0001,Groceries,568,1040,453,43.14,20,Autumn
2023-11-13,P0001,Groceries,635,1035,855,44.27,20,Autumn
2023-11-14,P0001,Groceries,608,1224,671,37.76,10,Autumn
2023-11-15,P0001,Groceries,539,935,605,42.72,20,Autumn
2023-11-16,P0001,Groceries,514,1018,450,42.46,5,Autumn
2023-11-17,P0001,Groceries,930,1364,537,46.54,20,Autumn
2023-11-18,P0001,Groceries,1021,1508,513,61.9,10,Autumn
2023-11-19,P0001,Groceries,926,1502,657,63.95,20,Autumn
2023-11-20,P0001,Groceries,744,1393,666,57.06,20,Autumn
2023-11-21,P0001,Groceries,603,1268,665,57.01,20,Autumn
2023-11-22,P0001,Groceries,470,1186,473,52.95,15,Autumn
2023-11-23,P0001,Groceries,868,1788,573,70.61,20,Autumn
2023-11-24,P0001,Groceries,739,1294,475,56.98,20,Autumn
2023-11-25,P0001,Groceries,944,1506,589,48.25,20,Autumn
2023-11-26,P0001,Groceries,362,1176,484,51.81,20,Autumn
2023-11-27,P0001,Groceries,834,1500,492,42.71,20,Autumn
2023-11-28,P0001,Groceries,876,1760,512,59.68,20,Autumn
2023-11-29,P0001,Groceries,827,1738,618,47.36,10,Autumn
2023-11-30,P0001,Groceries,853,1688,675,49.17,10,Autumn
2023-12-01,P0001,Groceries,542,1387,580,52.73,15,Autumn
2023-12-02,P0001,Groceries,474,1176,649,40.64,20,Autumn
2023-12-03,P0001,Groceries,586,1706,570,53.04,20,Autumn
2023-12-04,P0001,Groceries,613,1091,333,53.61,15,Autumn
2023-12-05,P0001,Groceries,416,771,637,65.38,20,Autumn
2023-12-06,P0001,Groceries,263,860,553,50.01,10,Autumn
2023-12-07,P0001,Groceries,530,1284,648,58.7,15,Autumn
2023-12-08,P0001,Groceries,611,1452,589,76.5,20,Autumn
2023-12-09,P0001,Groceries,508,1094,472,71.09,15,Autumn
2023-12-10,P0001,Groceries,1063,1394,469,54.69,15,Autumn
2023-12-11,P0001,Groceries,381,1045,392,68.68,20,Autumn
2023-12-12,P0001,Groceries,785,1447,624,52.95,20,Autumn
2023-12-13,P0001,Groceries,934,1711,468,62.94,15,Autumn
2023-12-14,P0001,Groceries,727,1298,558,68.9,20,Autumn
2023-12-15,P0001,Groceries,654,1433,633,41.41,20,Autumn
2023-12-16,P0001,Groceries,371,1254,749,57.33,15,Autumn
2023-12-17,P0001,Groceries,632,1565,707,54.16,20,Autumn
2023-12-18,P0001,Groceries,567,1264,471,52.56,20,Autumn
2023-12-19,P0001,Groceries,689,1484,560,41.83,15,Autumn
2023-12-20,P0001,Groceries,333,955,761,42.26,20,Autumn
2023-12-21,P0001,Groceries,634,1503,605,50.42,20,Winter
2023-12-22,P0001,Groceries,953,1638,461,25.69,20,Winter
2023-12-23,P0001,Groceries,489,1091,765,57.66,20,Winter
2023-12-24,P0001,Groceries,1012,1624,678,60.72,20,Winter
2023-12-25,P0001,Groceries,492,679,481,48.86,20,Winter
2023-12-26,P0001,Groceries,717,1911,503,42.49,20,Winter
2023-12-27,P0001,Groceries,792,1428,556,41.12,20,Winter
2023-12-28,P0001,Groceries,928,1369,439,58.69,10,Winter
2023-12-29,P0001,Groceries,538,1188,384,49.24,20,Winter
2023-12-30,P0001,Groceries,295,1646,477,67.26,20,Winter
2023-12-31,P0001,Groceries,483,1085,635,54.69,15,Winter
2024-01-01,P0001,Groceries,869,1573,431,52.27,15,Winter
2022-01-01,P0002,Furniture,773,1569,676,47.13,20,Winter
2022-01-02,P0002,Furniture,296,1106,549,64.61,15,Winter
2022-01-03,P0002,Furniture,822,1437,463,56.4,15,Winter
2022-01-04,P0002,Furniture,536,1204,681,62.31,20,Winter
2022-01-05,P0002,Furniture,652,876,566,57.46,20,Winter
2022-01-06,P0002,Furniture,423,1038,276,52.83,20,Winter
2022-01-07,P0002,Furniture,670,1610,612,78.12,5,Winter
2022-01-08,P0002,Furniture,391,1036,219,74.09,10,Winter
2022-01-09,P0002,Furniture,627,1168,491,83.06,20,Winter
2022-01-10,P0002,Furniture,779,1168,621,54.27,20,Winter
2022-01-11,P0002,Furniture,849,1352,735,66.55,20,Winter
2022-01-12,P0002,Furniture,810,1072,596,59.45,15,Winter
2022-01-13,P0002,Furniture,661,1494,501,60.88,20,Winter
2022-01-14,P0002,Furniture,580,1171,544,69.6,15,Winter
2022-01-15,P0002,Furniture,870,1656,430,59.19,20,Winter
2022-01-16,P0002,Furniture,588,1621,690,60.28,20,Winter
2022-01-17,P0002,Furniture,667,1382,593,42.15,10,Winter
2022-01-18,P0002,Furniture,418,1247,620,48.43,15,Winter
2022-01-19,P0002,Furniture,1053,1466,442,43.46,20,Winter
2022-01-20,P0002,Furniture,891,1860,545,69.58,20,Winter
2022-01-21,P0002,Furniture,636,1108,444,54.15,20,Winter
2022-01-22,P0002,Furniture,609,883,404,32.31,20,Winter
2022-01-23,P0002,Furniture,716,1577,599,64.49,20,Winter
2022-01-24,P0002,Furniture,896,1924,582,23.69,20,Winter
2022-01-25,P0002,Furniture,618,1054,388,52.12,20,Winter
2022-01-26,P0002,Furniture,376,1001,600,34.29,15,Winter
2022-01-27,P0002,Furniture,671,1329,713,50.35,20,Winter
2022-01-28,P0002,Furniture,309,823,587,53.94,15,Winter
2022-01-29,P0002,Furniture,476,1549,597,60.12,20,Winter
2022-01-30,P0002,Furniture,589,933,328,65.31,20,Winter
2022-01-31,P0002,Furniture,989,1617,514,64.37,20,Winter
2022-02-01,P0002,Furniture,349,1053,554,60.03,20,Winter
2022-02-02,P0002,Furniture,787,1621,626,56.88,20,Winter
2022-02-03,P0002,Furniture,956,1463,510,62.88,20,Winter
2022-02-04,P0002,Furniture,535,1166,610,35.41,10,Winter
2022-02-05,P0002,Furniture,822,1508,604,37.59,20,Winter
2022-02-06,P0002,Furniture,405,780,727,54.69,15,Winter
2022-02-07,P0002,Furniture,786,1113,494,61.54,10,Winter
2022-02-08,P0002,Furniture,836,1665,437,43.17,20,Winter
2022-02-09,P0002,Furniture,925,1513,560,73.65,20,Winter
2022-02-10,P0002,Furniture,475,1323,452,59.57,15,Winter
2022-02-11,P0002,Furniture,614,1155,552,61.03,15,Winter
2022-02-12,P0002,Furniture,514,1073,479,59.6,20,Winter
2022-02-13,P0002,Furniture,664,1255,778,54.18,15,Winter
2022-02-14,P0002,Furniture,821,1405,549,60.58,20,Winter
2022-02-15,P0002,Furniture,229,785,661,48.93,5,Winter
2022-02-16,P0002,Furniture,1010,1918,427,55.8,15,Winter
2022-02-17,P0002,Furniture,848,1479,558,46.26,20,Winter
2022-02-18,P0002,Furniture,935,1416,459,58.54,20,Winter
2022-02-19,P0002,Furniture,564,1453,402,43.17,20,Winter
2022-02-20,P0002,Furniture,591,1352,358,57.96,20,Winter
2022-02-21,P0002,Furniture,437,1247,413,37.42,20,Winter
2022-02-22,P0002,Furniture,904,1537,437,45.46,20,Winter
2022-02-23,P0002,Furniture,841,1466,624,48.34,15,Winter
2022-02-24,P0002,Furniture,1029,1413,416,58.77,10,Winter
2022-02-25,P0002,Furniture,1074,1583,660,79.68,20,Winter
2022-02-26,P0002,Furniture,1168,1457,583,40.18,20,Winter
2022-02-27,P0002,Furniture,303,723,497,65.5,20,Winter
2022-02-28,P0002,Furniture,628,1148,550,60.59,20,Winter
2022-03-01,P0002,Furniture,1110,1535,386,41.43,20,Winter
2022-03-02,P0002,Furniture,771,1435,383,52.49,15,Winter
2022-03-03,P0002,Furniture,534,1250,583,46.03,10,Winter
2022-03-04,P0002,Furniture,957,1718,412,43.77,20,Winter
2022-03-05,P0002,Furniture,262,1252,768,68.38,15,Winter
2022-03-06,P0002,Furniture,260,726,591,60.55,20,Winter
2022-03-07,P0002,Furniture,690,1377,598,59.04,10,Winter
2022-03-08,P0002,Furniture,745,1516,661,74.57,15,Winter
2022-03-09,P0002,Furniture,343,794,550,37.5,20,Winter
2022-03-10,P0002,Furniture,653,956,439,72.46,20,Winter
2022-03-11,P0002,Furniture,1292,1714,455,78.26,15,Winter
2022-03-12,P0002,Furniture,1119,1768,499,45.96,20,Winter
2022-03-13,P0002,Furniture,792,1216,608,45.02,15,Winter
2022-03-14,P0002,Furniture,898,1632,462,66.94,20,Winter
